Code,MumCode,Sire,Code_anon,MumCode_anon,Sire_anon
VIO90,CLA85,RHY82,C2423,M0299,D442
WAN90,WAX80,TOPIS,C2444,M0241,D473
WAX90,WHI76,NA,C2603,M0119,NA
WHS90,BAR79,VER81,C1982,M0260,D213
WIRES,NA,BIGSG,C1220,NA,D002
WOD90,CAP84,RED79,C3215,M0292,D373
ALC89,OCC85,WAVYS,C4312,M0626,D239
ANK89,KIL82,TIT79,C5196,M0079,D218
APN89,ASP78,JACKS,C2951,M0337,D067
AQU89,COB80,MAC81,C1066,M0176,D468
AST89,GAL85,AVO84,C1572,M0974,D294
ATH89,THO81,RHY82,C3239,M0340,D442
AVO89,UPT78,KIW79,C1395,M0229,D329
BAN89,FRE83,NA,C5778,M0849,NA
BCL89,BUC81,CUR81,C2420,M0682,D449
BEE89,PET85,ROCKY,C3506,M0111,D379
BLC89,BLO72,NA,C1799,M0733,NA
BRG89,MUR85,CRE80,C5311,M0987,D324
BRI89,BRA81,NA,C3366,M0470,NA
BUC89,BUL73,YTA77,C2339,M0840,D285
CAF89,MAX84,BRF76,C2118,M0635,D241
CAN89,WHI73,NA,C5567,M0507,NA
CCO89,LAM83,NA,C2405,M0239,NA
CFI89,CFU82,CUR81,C3170,M0773,D449
CFU89,CMO77,CUR81,C4912,M0271,D449
CHI89,PGB83,CLM79,C1992,M0979,D022
CHP89,BLC83,NA,C2754,M0161,NA
CLA89,CLE77,KIW79,C1182,M0670,D329
CLC89,COL72,NA,C1153,M0658,NA
CRN89,TEL86,NA,C1229,M0893,NA
DAN89,BUC82,YTA77,C3359,M0537,D285
DBL89,NA,BAR82,C0146,NA,D307
DEG89,SIS85,NA,C0860,M0514,NA
DIC89,HIC84,OCH83,C3007,M1028,D121
DUI89,DOR82,COY76,C4415,M0383,D347
DUN89,WHA83,CRE80,C0274,M0123,D324
EOL89,CAN80,NA,C1646,M0799,NA
FAD89,CRK83,NA,C4972,M0876,NA
FEA89,PLO82,VER81,C3318,M0690,D213
FEN89,RED82,ROCKY,C4144,M0837,D379
FID89,VER78,JACKS,C3627,M0441,D067
FRE89,THO78,D0580,C2778,M0926,D152
FRO89,BIL84,FOL81,C5022,M0702,D459
FUL89,MAW79,RED77,C1644,M0795,D247
GAL89,POL77,JACKS,C3296,M0455,D067
GIN89,JUN85,CRE80,C4848,M1013,D324
HAD89,MAC85,NA,C2794,M0353,NA
HIC89,BLT75,VER81,C1412,M0173,D213
ILE89,CHE80,TIT79,C2609,M0602,D218
JOW89,WID79,ROCKY,C3351,M0134,D379
KID89,ADZ84,NA,C4754,M0976,NA
KIN89,DKP86,CONFI,C6048,M0158,D125
KIW89,BLO75,MAD83,C3571,M0655,D495
LIMPR,NA,NA,C0736,NA,NA
LIZ89,LTF77,D0579,C2767,M1007,D450
LOB89,TOR78,FOL77,C3148,M0821,D431
LUZ89,DOR78,NA,C5491,M0633,NA
M1797,NA,NA,C0086,NA,NA
M438S,NA,NA,C5691,NA,NA
MAC89,YHO74,NA,C3377,M0010,NA
MAD89,BOT79,NA,C3636,M0450,NA
MAGYA,NA,NA,C0828,NA,NA
MAR89,MAW83,RED77,C2785,M0981,D247
MEA89,BAR84,VER81,C5754,M0142,D213
MILDS,NA,NA,C4160,NA,NA
MNX89,FUL83,RED77,C0319,M0946,D247
MON89,COI83,NA,C3642,M1010,NA
MUL89,LOG84,NA,C0025,M0047,NA
MUS89,RED74,JACKS,C2418,M0256,D067
NAK89,FLA85,NA,C3316,M0293,NA
NON89,NOB76,NA,C2719,M0034,NA
NOT89,NOTCH,NA,C2068,M0743,NA
OAT89,BAR83,RED77,C6036,M0826,D247
OCC89,CLC80,NA,C3299,M0407,NA
OCH89,SAF80,BRF76,C3980,M0201,D241
OPE89,SKA82,VIC80,C4384,M0003,D159
OTT89,SCO83,NA,C1551,M0919,NA
PAR89,COW79,NA,C5545,M0398,NA
PEC89,SCO76,BITES,C3798,M0759,D185
PEL89,MOS83,BRF76,C1811,M0805,D241
PEN89,BAR80,RED77,C4932,M0730,D247
PIC89,MUS85,CRE80,C0542,M1017,D324
PID89,LIM85,JACKS,C4382,M0932,D067
PRA89,TER84,RED77,C6009,M0727,D247
PRI89,PGB74,D0580,C5606,M0412,D152
PTN89,LIM83,TIT79,C3512,M0286,D218
RHINO,D0530,LIGHT,C4711,M0750,D223
S0692,NA,NA,C1703,NA,NA
S1292,NA,NA,C1544,NA,NA
S2192,NA,NA,C3940,NA,NA
SAF89,CRT76,VIC80,C5218,M0503,D159
SES89,HAR82,OCH83,C4865,M0681,D121
SHARK,NA,NA,C4396,NA,NA
SIS89,SIC78,NA,C3605,M0106,NA
SKA89,LIB78,NA,C1576,M0222,NA
SOL89,THO84,TOPIS,C1497,M0113,D473
SPE89,SPEED,NA,C0461,M1023,NA
SUL89,TER80,ASP77,C0699,M0174,D021
SUN89,RHY86,VIC80,C0552,M0939,D159
SUR89,THO82,NA,C0422,M0192,NA
SWI89,TER83,SEP83,C3739,M0249,D016
TEAKS,NA,CROSS,C0510,NA,D503
TEL89,PEC81,NA,C5868,M0928,NA
THO89,YTA74,BRF76,C1362,M0842,D241
TIG89,OTA80,ROCKY,C0021,M1009,D379
TRK89,UPT82,NA,C5122,M0577,NA
TUR89,MUS77,NA,C0503,M0234,NA
TURPL,NA,NA,C3195,NA,NA
TWE89,SEP84,LEN83,C2855,M0529,D081
TYS89,TOR75,RED77,C4921,M0029,D247
VIO89,CLA85,D0610,C4574,M0299,D034
WAN89,WAX80,NA,C1718,M0241,NA
WEE89,WHE77,RED77,C1732,M0445,D247
WHA89,CUR78,ROCKY,C2963,M0564,D379
WIL89,FUL85,ASP77,C3114,M0491,D021
WOO89,HES80,NA,C2956,M0784,NA
Y2095,NA,NA,C2626,NA,NA
Y2294,NA,NA,C3749,NA,NA
ZEB89,ZEBRA,NA,C1098,M0399,NA
ALM88,APR75,NA,C3026,M0281,NA
AMA88,ALM82,NA,C2394,M0779,NA
AUR88,CAN83,NA,C4035,M0666,NA
AVO88,UPT78,JACKS,C4237,M0229,D067
BASIL,NA,NA,C1662,NA,NA
BATTS,NA,NA,C0387,NA,NA
BCL88,BUC81,RHY82,C1193,M0682,D442
BEE88,PET85,CRE80,C1183,M0111,D324
BLC88,BLO72,NA,C5725,M0733,NA
BUC88,BUL73,YTA77,C0744,M0840,D285
BUN88,LAP81,NA,C2255,M0738,NA
CAP88,SNI77,ROCKY,C4948,M0956,D379
CFI88,CFU82,JACKS,C2213,M0773,D067
COB88,COL74,NA,C4015,M0148,NA
CRAGS,NA,ROCKY,C5643,NA,D379
CRB88,MOC84,YTA77,C1575,M1011,D285
CRL88,CAL85,NA,C3577,M0136,NA
CRO88,OCH85,SCO78,C1399,M0053,D106
CRY88,CLC79,NA,C3768,M0254,NA
CUC88,UMB80,NA,C5302,M0535,NA
CUK88,CLC82,NA,C2105,M0755,NA
CWR88,LIM80,TIT79,C3018,M0183,D218
DAMON,NA,NA,C5310,NA,NA
DIC88,HIC84,YTA77,C4779,M1028,D285
DIT88,PIB83,NA,C2901,M0906,NA
DKP88,DKPTH,NA,C4194,M0680,NA
EBO88,PET83,ROCKY,C1292,M0922,D379
EGR88,IBI84,LEN83,C1881,M0599,D081
EOL88,CAN80,NA,C1716,M0799,NA
FAN88,COL80,FORTS,C1247,M0144,D406
FEA88,PLO82,MEL79,C0272,M0690,D161
FID88,VER78,BITES,C1783,M0441,D185
FIL88,EIF81,NA,C3891,M0300,NA
FLA88,UPT79,NA,C5033,M0423,NA
FOL88,MOD72,RED77,C4401,M0252,D247
GEM88,POL79,TIT79,C1835,M0977,D218
GER88,TWI85,NA,C1080,M0697,NA
HAL88,TUR83,TOPIS,C3678,M0347,D473
HIC88,BLT75,YTA77,C4526,M0173,D285
INI88,VER79,CRE80,C1610,M0125,D324
JEM88,JAN80,NA,C2224,M0451,NA
JES88,JAN84,BITES,C3530,M0824,D185
JOA88,JAN82,BIGSG,C5509,M0043,D002
JUG88,BRF79,NA,C2752,M0772,NA
LIZ88,LTF77,NA,C3988,M1007,NA
LOB88,TOR78,VER81,C0094,M0821,D213
LUC88,NUC81,NA,C0418,M0713,NA
LUZ88,DOR78,NA,C1019,M0633,NA
MAL88,SME84,NA,C4201,M0447,NA
MEA88,BAR84,NA,C3756,M0142,NA
MEL88,YHO71,ROCKY,C1729,M0117,D379
MNX88,FUL83,RED77,C2815,M0946,D247
MOO88,MOY82,RED77,C5106,M0155,D247
MUL88,LOG84,NA,C4073,M0047,NA
MUR88,COL79,CHE82,C5830,M0718,D082
NON88,NOB76,TIT79,C4290,M0034,D218
OCC88,CLC80,MAC81,C2472,M0407,D468
OTT88,SCO83,NA,C2732,M0919,NA
OXL88,PRI79,NA,C3232,M0883,NA
PAP88,CAL82,CRE80,C4840,M0082,D324
PAR88,COW79,NA,C1672,M0398,NA
PEN88,BAR80,NA,C4187,M0730,NA
PEP88,MUS81,NA,C3557,M1016,NA
PET88,FAG79,RHY82,C0844,M0565,D442
PIS88,ALM84,NA,C2821,M0009,NA
PLO88,TRN74,MAD83,C2630,M0178,D495
PNY88,THR80,NA,C3883,M0456,NA
PRA88,TER84,NA,C0150,M0727,NA
RHY88,MOS78,BRF76,C0770,M0760,D241
S1692,NA,NA,C5210,NA,NA
SAF88,CRT76,BRF76,C2284,M0503,D241
SAM88,CAL84,NA,C5118,M0587,NA
SCOWL,NA,D0559,C0091,NA,D303
SEM88,WHE84,NA,C1851,M0348,NA
SES88,HAR82,CRE80,C2506,M0681,D324
SOL88,THO84,TOPIS,C4563,M0113,D473
SUL88,TER80,SAF82,C0942,M0174,D146
SWI88,TER83,OTC76,C5142,M0249,D030
TIB88,BON82,NA,C2841,M0104,NA
TNY88,TIT84,RHY82,C1079,M0214,D442
TRK88,UPT82,JACKS,C0997,M0577,D067
TWI88,BRA79,NA,C5935,M0474,NA
UMB88,MEL76,NA,C4768,M1005,NA
VIN88,MUS84,TOPIS,C4743,M0808,D473
WAX88,WHI76,NA,C1480,M0119,NA
WHE88,UPR74,NA,C6017,M0902,NA
WHO88,MYR74,NA,C5011,M0891,NA
WHS88,BAR79,YTA77,C1008,M0260,D285
WIG88,TEA76,OTC76,C1058,M0559,D030
WIZZA,NA,NA,C0342,NA,NA
WOD88,CAP84,ROCKY,C0968,M0292,D379
WOO88,HES80,NA,C5653,M0784,NA
Y1295,NA,NA,C2300,NA,NA
Y1794,NA,NA,C4486,NA,NA
Y1894,NA,NA,C4788,NA,NA
Y1994,NA,NA,C4642,NA,NA
Y2295,NA,NA,C2945,NA,NA
Y2793,NA,NA,C5511,NA,NA
AGA87,RTH72,NA,C0074,M0624,NA
ANK87,KIL82,YTA77,C5068,M0079,D285
APN87,ASP78,LIT76,C4813,M0337,D063
AQU87,COB80,NA,C5668,M0176,NA
ATH87,THO81,OTA76,C3759,M0340,D457
AVO87,UPT78,TEA80,C3648,M0229,D136
BAN87,FRE83,NA,C0513,M0849,NA
BCL87,BUC81,RED79,C0383,M0682,D373
BLC87,BLO72,NA,C5879,M0733,NA
BLOGG,NA,NA,C6023,NA,NA
BNY87,BON81,NA,C2432,M0542,NA
BRI87,BRA81,NA,C5207,M0470,NA
BUC87,BUL73,YTA77,C5650,M0840,D285
BUCKS,NA,NA,C5777,NA,NA
CAL87,CIN78,ROCKY,C5293,M0770,D379
CAN87,WHI73,BRF76,C0915,M0507,D241
CCO87,LAM83,D0556,C5642,M0239,D177
CFU87,CMO77,ROCKY,C4971,M0271,D379
CHI87,PGB83,NA,C0194,M0979,NA
CLA87,CLE77,D0559,C2857,M0670,D303
CLC87,COL72,BRF76,C4722,M0658,D241
COB87,COL74,NA,C0564,M0148,NA
COP87,COI77,NA,C5490,M0783,NA
CRA87,BIG76,LIT76,C4337,M0429,D063
CUC87,UMB80,SEP77,C5487,M0535,D134
CUK87,CLC82,NA,C2489,M0755,NA
CWR87,LIM80,CRE80,C4030,M0183,D324
DAN87,BUC82,NA,C5659,M0537,NA
DUI87,DOR82,BRF76,C2545,M0383,D241
DUN87,WHA83,BITES,C1211,M0123,D185
EBO87,PET83,ROCKY,C4101,M0922,D379
ECL87,WAN83,NA,C3112,M0580,NA
FAD87,CRK83,NA,C3614,M0876,NA
FAN87,COL80,KIW79,C5388,M0144,D329
FEA87,PLO82,RED77,C4271,M0690,D247
FID87,VER78,RED79,C0875,M0441,D373
FIE87,SIE82,D0559,C3950,M0691,D303
FLA87,UPT79,OTA76,C5401,M0423,D457
FLO87,COI81,NA,C0547,M0756,NA
FRE87,THO78,BRF76,C3189,M0926,D241
FUL87,MAW79,MEL79,C1124,M0795,D161
GAL87,POL77,YTA77,C0294,M0455,D285
GEM87,POL79,LEN83,C0106,M0977,D081
HAL87,TUR83,OTA76,C2376,M0347,D457
ILE87,CHE80,TER75,C5773,M0602,D292
INI87,VER79,RED79,C0658,M0125,D373
JAN87,PJANE,NA,C4991,M0560,NA
JEM87,JAN80,NA,C0147,M0451,NA
JOSHS,NA,NA,C0869,NA,NA
JOW87,WID79,NA,C5240,M0134,NA
JUG87,BRF79,OTA76,C3502,M0772,D457
KIP87,WID78,NA,C3374,M0548,NA
KIW87,BLO75,D0579,C3234,M0655,D450
LAM87,CMO78,MUS79,C3261,M0324,D425
LAZYS,NA,NA,C0815,NA,NA
LIZ87,LTF77,NA,C2828,M1007,NA
LOB87,TOR78,RED77,C3111,M0821,D247
LOG87,BRA77,NA,C3495,M0471,NA
LUZ87,DOR78,NA,C1110,M0633,NA
MAC87,YHO74,NA,C5153,M0010,NA
MAD87,BOT79,FLINT,C0645,M0450,D497
MAR87,MAW83,FLINT,C0210,M0981,D497
MEL87,YHO71,AXISS,C2218,M0117,D499
MNX87,FUL83,KIW79,C4238,M0946,D329
MON87,COI83,NA,C5598,M1010,NA
MUL87,LOG84,NA,C5219,M0047,NA
MUR87,COL79,D0556,C2997,M0718,D177
MUS87,RED74,OTA76,C1106,M0256,D457
NON87,NOB76,AXISS,C3810,M0034,D499
OAT87,BAR83,RED77,C1132,M0826,D247
OCH87,SAF80,BITES,C5211,M0201,D185
OPE87,SKA82,NA,C5308,M0003,NA
OXL87,PRI79,NA,C5908,M0883,NA
PAP87,CAL82,ROCKY,C3596,M0082,D379
PAR87,COW79,NA,C5672,M0398,NA
PEC87,SCO76,NA,C2327,M0759,NA
PEL87,MOS83,SCO78,C2775,M0805,D106
PEN87,BAR80,RED77,C0013,M0730,D247
PET87,FAG79,BITES,C3718,M0565,D185
PIB87,PIBRO,NA,C1630,M0846,NA
PLU87,DAM78,NA,C0674,M0561,NA
PNY87,THR80,NA,C1503,M0456,NA
PRI87,PGB74,NA,C0357,M0412,NA
PTN87,LIM83,CRE80,C1223,M0286,D324
QUA87,BR274,NA,C0754,M0572,NA
RAI87,SLT84,VIC80,C1191,M0745,D159
S1091,NA,NA,C1037,NA,NA
SAF87,CRT76,NA,C2709,M0503,NA
SAT87,CLM82,NA,C1244,M0603,NA
SCI87,BLO80,RED77,C4609,M0444,D247
SEP87,CHO73,CUR81,C3427,M0831,D449
SES87,HAR82,YTA77,C0240,M0681,D285
SIS87,SIC78,NA,C1215,M0106,NA
SKA87,LIB78,D0579,C2814,M0222,D450
SLT87,ALM80,NA,C5102,M0122,NA
SME87,TEA78,RED79,C3434,M0964,D373
SMI87,SMILE,NA,C2057,M0998,NA
SOFTS,NA,NA,C2477,NA,NA
STRIK,NA,NA,C3880,NA,NA
STRIS,NA,NA,C2253,NA,NA
SUL87,TER80,RED77,C1076,M0174,D247
SUR87,THO82,VIC80,C4228,M0192,D159
TEL87,PEC81,FORTS,C4299,M0928,D406
THO87,YTA74,BAR82,C1157,M0842,D307
TOU87,CAN82,RED79,C1998,M0992,D373
TRA87,GRC76,NA,C0399,M0525,NA
TRK87,UPT82,ROCKY,C4408,M0577,D379
TUR87,MUS77,OTA76,C0964,M0234,D457
TURKS,NA,NA,C0070,NA,NA
TYS87,TOR75,RED77,C0690,M0029,D247
UMB87,MEL76,CPBPT,C4667,M1005,D080
UPROA,NA,NA,C0671,NA,NA
WAN87,WAX80,NA,C3938,M0241,NA
WEE87,WHE77,NA,C2122,M0445,NA
WHA87,CUR78,AXISS,C3710,M0564,D499
WHO87,MYR74,NA,C2056,M0891,NA
WHS87,BAR79,YTA77,C3415,M0260,D285
WIG87,TEA76,NA,C2712,M0559,NA
WOO87,HES80,NA,C1808,M0784,NA
Y1493,NA,NA,C2144,NA,NA
Y3292,NA,NA,C1125,NA,NA
Y3592,NA,NA,C3023,NA,NA
ZEB87,ZEBRA,NA,C0237,M0399,NA
AGA86,RTH72,NA,C2566,M0624,NA
ALM86,APR75,NA,C4717,M0281,NA
AMA86,ALM82,NA,C2883,M0779,NA
ANK86,KIL82,NA,C0919,M0079,NA
AQU86,COB80,NA,C1493,M0176,NA
AVO86,UPT78,NA,C1282,M0229,NA
BCL86,BUC81,LTNIK,C1842,M0682,D357
BNY86,BON81,NA,C1567,M0542,NA
BUC86,BUL73,LTNIK,C5152,M0840,D357
CAN86,WHI73,NA,C1365,M0507,NA
CFI86,CFU82,NA,C0679,M0773,NA
CLC86,COL72,NA,C2155,M0658,NA
CLIFF,NA,NA,C3684,NA,NA
COB86,COL74,NA,C2482,M0148,NA
CRA86,BIG76,RED79,C5843,M0429,D373
CRY86,CLC79,NA,C3924,M0254,NA
CUK86,CLC82,NA,C1309,M0755,NA
CWR86,LIM80,TER75,C5197,M0183,D292
DAN86,BUC82,LTNIK,C4641,M0537,D357
DKP86,DKPTH,NA,C0597,M0680,NA
DOD86,IBI83,NA,C2283,M0695,NA
DUI86,DOR82,NA,C1363,M0383,NA
DUNST,D0528,NA,C0066,M0310,NA
EOL86,CAN80,D0591,C0118,M0799,D222
FAN86,COL80,VER81,C1578,M0144,D213
FEN86,RED82,BET76,C5377,M0837,D140
FID86,VER78,SEP77,C5814,M0441,D134
FIL86,EIF81,BRF76,C4069,M0300,D241
FLA86,UPT79,NA,C3442,M0423,NA
FLY86,LTF74,MASSI,C0318,M0067,D509
FOL86,MOD72,RED77,C1882,M0252,D247
FUL86,MAW79,MASSI,C0584,M0795,D509
GAL86,POL77,ROCKY,C2417,M0455,D379
GRIST,NA,CPBPT,C3821,NA,D080
HES86,CLC75,NA,C2745,M0775,NA
ILE86,CHE80,LTNIK,C0822,M0602,D357
INI86,VER79,OTC76,C4454,M0125,D030
JAN86,PJANE,NA,C2354,M0560,NA
LAM86,CMO78,ROCKY,C0602,M0324,D379
LIZ86,LTF77,KIL76,C4911,M1007,D419
LOB86,TOR78,MASSI,C1921,M0821,D509
LOG86,BRA77,NA,C1818,M0471,NA
LUC86,NUC81,NA,C3178,M0713,NA
LUZ86,DOR78,YELLO,C4430,M0633,D501
MEL86,YHO71,OTA76,C0569,M0117,D457
MOO86,MOY82,RED77,C0130,M0155,D247
NON86,NOB76,YTA77,C5536,M0034,D285
PAP86,CAL82,ROCKY,C5784,M0082,D379
PAR86,COW79,NA,C0459,M0398,NA
PEC86,SCO76,NA,C3080,M0759,NA
PEN86,BAR80,RED77,C2001,M0730,D247
PEP86,MUS81,BRF76,C1858,M1016,D241
PGB86,SOB68,NA,C5176,M0215,NA
PLO86,TRN74,NA,C1483,M0178,NA
PRI86,PGB74,NA,C4863,M0412,NA
PUZ86,NA,NA,C1202,NA,NA
QUA86,BR274,NA,C5227,M0572,NA
RHY86,MOS78,YELLO,C4001,M0760,D501
RON86,MAC83,RED79,C4061,M0585,D373
SAT86,CLM82,NA,C1868,M0603,NA
SEP86,CHO73,NA,C5563,M0831,NA
SES86,HAR82,NA,C3995,M0681,NA
SLT86,ALM80,TOR76,C1303,M0122,D480
SME86,TEA78,NA,C0606,M0964,NA
SOR86,ROW77,NA,C5190,M0431,NA
SPE86,SPEED,NA,C1846,M1023,NA
SUL86,TER80,NA,C3171,M0174,NA
SUR86,THO82,OTA76,C1541,M0192,D457
TEL86,PEC81,NA,C2737,M0928,NA
THO86,YTA74,YELLO,C5231,M0842,D501
THR86,PGB76,NA,C0623,M0528,NA
TIB86,BON82,NA,C1495,M0104,NA
TIG86,OTA80,NA,C4040,M1009,NA
TOP86,YEY80,NA,C3735,M0521,NA
TRA86,GRC76,SEP77,C2843,M0525,D134
TRK86,UPT82,NA,C3417,M0577,NA
TWI86,BRA79,NA,C1266,M0474,NA
VIX86,LTF73,KIL76,C4367,M0901,D419
WAN86,WAX80,BRF76,C0303,M0241,D241
WAX86,WHI76,NA,C4525,M0119,NA
WHA86,CUR78,OTC76,C2493,M0564,D030
WHE86,UPR74,NA,C0554,M0902,NA
WOO86,HES80,NA,C2681,M0784,NA
Y1993,NA,NA,C5952,NA,NA
Y2392,NA,NA,C0477,NA,NA
Y2493,NA,NA,C5134,NA,NA
Y3192,NA,NA,C2192,NA,NA
ADZ85,MOY74,TER75,C3837,M0811,D292
APN85,ASP78,NA,C3817,M0337,NA
AQU85,COB80,NA,C0734,M0176,NA
ATH85,THO81,NA,C5238,M0340,NA
AVO85,UPT78,ROCKY,C4760,M0229,D379
BAR85,UPR71,RED77,C5285,M0357,D247
BIL85,WHO79,SCO77,C2290,M0102,D181
BLC85,BLO72,NA,C3606,M0733,NA
BLO85,BLOSS,NA,C0847,M0707,NA
BNY85,BON81,NA,C3490,M0542,NA
BOT85,GL375,NA,C3967,M0649,NA
BRI85,BRA81,NA,C3901,M0470,NA
BUC85,BUL73,NA,C5671,M0840,NA
BUN85,LAP81,NA,C5424,M0738,NA
BUSTE,NA,NA,C2787,NA,NA
CAL85,CIN78,TAMEG,C3801,M0770,D010
CAN85,WHI73,NA,C0352,M0507,NA
CAP85,SNI77,NA,C5736,M0956,NA
CAR85,COC75,NA,C3262,M0710,NA
CFU85,CMO77,ROCKY,C5637,M0271,D379
CID85,PRY82,NA,C2078,M0556,NA
CLA85,CLE77,LTNIK,C4872,M0670,D357
CLC85,COL72,OTA76,C5930,M0658,D457
CLM85,CLE74,NA,C2178,M0278,NA
COB85,COL74,NA,C0783,M0148,NA
COI85,COINH,NA,C2012,M0829,NA
COP85,COI77,NA,C3806,M0783,NA
CRA85,BIG76,FLINT,C1194,M0429,D497
CRE85,CLE76,NA,C2652,M0555,NA
CUC85,UMB80,NA,C5554,M0535,NA
CUR85,UPT74,TRN77,C3424,M0828,D250
DOR85,YTA72,OTA76,C0492,M0052,D457
EXO85,AVO82,NA,C3257,M0533,NA
FAN85,COL80,TAMEG,C4137,M0144,D010
FEA85,PLO82,TRN77,C2549,M0690,D250
FID85,VER78,QUINS,C4222,M0441,D150
FIL85,EIF81,NA,C4804,M0300,NA
FIS85,CRA81,RED77,C2952,M0307,D247
FLA85,UPT79,NA,C2265,M0423,NA
FRE85,THO78,NA,C0029,M0926,NA
FUL85,MAW79,MASSI,C5507,M0795,D509
GAL85,POL77,TAMEG,C6019,M0455,D010
GEM85,POL79,NA,C4214,M0977,NA
GRC85,GRE72,TER75,C2791,M0948,D292
HAR85,MOY76,YTA77,C1346,M0263,D285
HIC85,BLT75,TER75,C3220,M0173,D292
INI85,VER79,NA,C2929,M0125,NA
JAN85,PJANE,NA,C5689,M0560,NA
JEM85,JAN80,NA,C0986,M0451,NA
JOA85,JAN82,NA,C0480,M0043,NA
JOW85,WID79,NA,C2275,M0134,NA
JUG85,BRF79,TOR76,C5578,M0772,D480
JUN85,BET73,ROCKY,C1216,M0285,D379
KIL85,BUL71,NA,C5790,M0632,NA
KIW85,BLO75,KIL76,C4307,M0655,D419
LAP85,MOL75,NA,C2175,M0663,NA
LEN85,MOY73,NA,C3092,M0823,NA
LIB85,LIBRA,NA,C5078,M0593,NA
LIM85,POL73,TRN77,C1855,M0389,D250
LOB85,TOR78,RED77,C1948,M0821,D247
LOG85,BRA77,NA,C4114,M0471,NA
LUZ85,DOR78,NA,C1434,M0633,NA
M3293,NA,NA,C3587,NA,NA
M3493,NA,NA,C1767,NA,NA
M3695,NA,NA,C1928,NA,NA
M3894,NA,NA,C1203,NA,NA
M4094,NA,NA,C4594,NA,NA
MAC85,YHO74,OTA76,C4226,M0010,D457
MAD85,BOT79,NA,C3826,M0450,NA
MAN85,MOM72,RED77,C2864,M0685,D247
MAW85,MOD74,FLINT,C5156,M0816,D497
MAX85,COL78,TRN77,C2222,M0916,D250
MOC85,CHO75,MASSI,C3781,M0550,D509
MOS85,CRT74,NA,C4399,M0800,NA
MUR85,COL79,BET76,C1087,M0718,D140
MUS85,RED74,BRF76,C0439,M0256,D241
NON85,NOB76,FOL77,C4297,M0034,D431
NUC85,SCO74,NA,C0716,M0055,NA
OCC85,CLC80,NA,C0008,M0407,NA
OCH85,SAF80,LIKEC,C2729,M0201,D263
OST85,COC76,NA,C0755,M0638,NA
OTA85,OTAGG,NA,C4414,M0774,NA
OXL85,PRI79,NA,C3694,M0883,NA
PAR85,COW79,NA,C4229,M0398,NA
PEC85,SCO76,ROCKY,C0224,M0759,D379
PEN85,BAR80,ASP77,C1898,M0730,D021
PEP85,MUS81,OTA76,C5275,M1016,D457
PET85,FAG79,BET76,C4436,M0565,D140
PGB85,SOB68,NA,C2616,M0215,NA
PIB85,PIBRO,NA,C5274,M0846,NA
PLU85,DAM78,NA,C2639,M0561,NA
PNY85,THR80,NA,C0759,M0456,NA
PRI85,PGB74,NA,C2145,M0412,NA
PRY85,WIN71,NA,C0753,M0955,NA
QUA85,BR274,NA,C3858,M0572,NA
RAN85,YTA75,NA,C4131,M0008,NA
RIMSS,NA,NA,C4828,NA,NA
ROS85,PNK78,NA,C5944,M0995,NA
SAF85,CRT76,BET76,C2469,M0503,D140
SCI85,BLO80,NA,C4654,M0444,NA
SCO85,SCOLL,NA,C4089,M0594,NA
SIE85,LIT70,NA,C5243,M0667,NA
SIS85,SIC78,NA,C3532,M0106,NA
SKA85,LIB78,LIKEC,C0652,M0222,D263
SMI85,SMILE,NA,C1214,M0998,NA
STU85,STURD,NA,C0768,M0282,NA
SUL85,TER80,RED77,C4022,M0174,D247
TEL85,PEC81,NA,C0153,M0928,NA
TER85,TRN72,MEL79,C0081,M0746,D161
THR85,PGB76,NA,C3371,M0528,NA
TIG85,OTA80,QUINS,C4495,M1009,D150
TOP85,YEY80,RED77,C0894,M0521,D247
TUR85,MUS77,OTA76,C3989,M0234,D457
TWI85,BRA79,BRF76,C0160,M0474,D241
TYS85,TOR75,NA,C2262,M0029,NA
UMB85,MEL76,TRN77,C5787,M1005,D250
VER85,RGR71,TRN77,C1204,M0574,D250
WAN85,WAX80,NA,C2776,M0241,NA
WAX85,WHI76,BRF76,C1871,M0119,D241
WEE85,WHE77,MASSI,C2977,M0445,D509
WHO85,MYR74,NA,C5741,M0891,NA
WHS85,BAR79,RED77,C0024,M0260,D247
WID85,MOW71,ROCKY,C5984,M0740,D379
WIG85,TEA76,LTNIK,C3892,M0559,D357
WOO85,HES80,NA,C1007,M0784,NA
Y2592,NA,NA,C5646,NA,NA
Y2892,NA,NA,C1038,NA,NA
Y3291,NA,NA,C0028,NA,NA
Y3691,NA,NA,C4303,NA,NA
Y4990,NA,NA,C6020,NA,NA
ZEB85,ZEBRA,NA,C1612,M0399,NA
ADZ84,MOY74,NA,C5998,M0811,NA
AGA84,RTH72,NA,C6001,M0624,NA
ALM84,APR75,NA,C1618,M0281,NA
AVO84,UPT78,ROCKY,C0555,M0229,D379
BAR84,UPR71,BET76,C4811,M0357,D140
BARBE,NA,NA,C0151,NA,NA
BCL84,BUC81,FOL77,C5615,M0682,D431
BIGPA,NA,NA,C0042,NA,NA
BIL84,WHO79,LTNIK,C1821,M0102,D357
BIS84,CIN76,SEP78,C5188,M0257,D444
BLC84,BLO72,NA,C3343,M0733,NA
BOT84,GL375,TAL75,C5030,M0649,D300
BRNCH,NA,ROCKY,C3363,NA,D379
BUC84,BUL73,TER75,C0820,M0840,D292
